"","SAMN08707421","SAMN08707422","SAMN08707423","SAMN08707424","SAMN08707425","SAMN08707426","SAMN08707427","SAMN08707428","SAMN08707429","SAMN08707430","SAMN08707431","SAMN08707432","SAMN08707433","SAMN08707434","SAMN08707435","SAMN08707436","SAMN08707437","SAMN08707438","SAMN08707439","SAMN08707440","SAMN08707441"
"SRP135559.OTU1349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1351",0,0,0,0,0,0,0,0,0,0,0.000298784725605201,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1354",0,0,0,0,0,0,0,0.000362578722934681,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397214204379949,0,0,0,0,0,0
"SRP135559.OTU1371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1374",0,0,0,0,0,0,0,0,0,0,0,0.000273385053735351,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292339379443226,0,0
"SRP135559.OTU1391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112474437627812,0,0,0,0,0
"SRP135559.OTU1395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1397",0,0,0,0,0,0,0,0,0,0,0,0,0.000352544328443116,0,0,0,0,0,0,0,0
"SRP135559.OTU1398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1403",0,0,0,0,0,0,0,0,0,0.000360853911574389,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1404",0,0,0,0,0,0,0,6.30571692060314e-05,0,0,0,0,0,0.000524313149773796,0,2.55623721881391e-05,0,0,0,0,0
"SRP135559.OTU1405",0,0,0,0,0,0,0,9.45857538090471e-05,0,0,0,0,0,0,0,0,0,0,0.000212610457776892,0,0
"SRP135559.OTU1406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1418",0.000901103852218968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1435",0,0,0,0,0,0,0,0,0,0,0.000155887682924453,0,0,0,0,0,0,0,0.00012623745930503,0,0
"SRP135559.OTU1436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1441",0,0,0,0,0,0,0,0.000338932284482419,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1446",0,0,0,0,0,0,0.000429742154707176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370733257421285,0,0,0,0,0,0
"SRP135559.OTU1463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1472",0,0,0,0,0,0,0,0.000267992969125634,0,0,0,0,0,0,0,0.000204498977505112,0,0,0,0,0
"SRP135559.OTU1473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1480",0.000143357431034836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178936605316973,0,0,0.00018603415055478,0,0
"SRP135559.OTU1481",0.000614388990149297,0,6.60643797380547e-05,0,0,0,0,0,0,0,0,0,0,5.9921502831291e-05,0,0,0,0,0,0,0
"SRP135559.OTU1482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010480572597137,0,0,0,0,0
"SRP135559.OTU1494",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000614195404020733,0,0,0,0,0,0,0
"SRP135559.OTU1495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1508",0,0,0,0,0,0,0.000409754147511493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1510",0,0,0,0,0.000360047069568119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1512",0,0,0.000338579946157531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1513",0.000839664953204039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320870199982352,0
"SRP135559.OTU1518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1524",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059921502831291,0,0,0,0,0,0,0
"SRP135559.OTU1525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1526",0,0,0,0,0,0,0,0,0,0,0,0.000243008936653645,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1532",0,0,0,0,0,0,0,9.45857538090471e-05,0,0,0,0,0,0,0,0.000230061349693252,0,0,0.00012623745930503,0,0
"SRP135559.OTU1533",0,0,0,0,0,0,0,0.000315285846030157,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1540",0,0,0,0,0.000351265433724994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1541",0.00059390935714432,0,0,0,0,0,0,8.67036076582932e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1570",0,0,0,0,0,0,0,0.000307403699879403,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1578",0,0,0,0,0.000342483797881869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1579",0.000184316697044789,0,0,0,0,0,0,0,0,0,0,0,2.40371133029397e-05,0.000404470144111214,0,0,0,0,0,0,0
"SRP135559.OTU1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1589",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569254276897265,0,0,0,0,0,0,0
"SRP135559.OTU1590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRP135559.OTU1592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
